idx,file_name,start_frame,end_frame
135,완료_0909_F_폭행_CAM2_9_masking.mp4,54,360
136,완료_0909_F_폭행_CAM3_13_masking.mp4,135,270
137,0917_F_violence_01_199_masking.mp4,108,319
138,완료_0909_F_폭행_CAM2_3_masking.mp4,57,444
139,0919_F_violence_299_masking.mp4,61,347
140,0917_F_violence_01_162_masking.mp4,191,373
141,완료_0909_F_폭행_CAM1_14_masking.mp4,186,321
142,완료_0910_F_폭행_CAM6_17_masking.mp4,90,276
143,0917_F_violence_01_180_masking.mp4,239,356
144,0917_F_violence_01_146_masking.mp4,189,339
145,0917_F_violence_01_193_masking.mp4,103,331
146,완료_0910_F_폭행_CAM1_20_masking.mp4,75,300
147,완료_0910_F_폭행_CAM2_26_masking.mp4,198,306
148,0919_F_violence_287_masking.mp4,31,309
149,0917_F_violence_01_149_masking.mp4,77,339
150,0917_F_violence_01_122_masking.mp4,72,325
151,0919_F_violence_252_masking.mp4,107,343
152,0917_F_violence_01_147_masking.mp4,135,336
153,완료_0909_F_폭행_CAM3_11_masking.mp4,57,306
154,0919_F_violence_314_masking.mp4,111,341
155,0917_F_violence_01_124_masking.mp4,167,342
156,0919_F_violence_276_masking.mp4,171,323
157,완료_0909_F_폭행_CAM2_5_masking.mp4,51,444
158,0919_F_violence_271_masking.mp4,136,325
159,완료_0910_F_폭행_CAM6_24_masking.mp4,117,330
160,완료_0910_F_폭행_CAM3_24_masking.mp4,75,396
161,완료_0909_F_폭행_CAM3_10_masking.mp4,30,288
162,0919_F_violence_297_masking.mp4,101,332
163,0917_F_violence_01_140_masking.mp4,18,331
164,완료_0909_F_폭행_CAM3_5_masking.mp4,78,447
165,완료_0909_F_폭행_CAM3_16_masking.mp4,132,561
166,0919_F_violence_262_masking.mp4,127,369
167,1104_F_violence_228_masking.mp4,263,382
168,0919_F_violence_277_masking.mp4,150,356
169,0917_F_violence_01_168_masking.mp4,153,351
170,0917_F_violence_01_131_masking.mp4,84,321
171,0917_F_violence_01_128_masking.mp4,80,336
172,0917_F_violence_01_204_masking.mp4,35,334
173,1104_F_violence_222_masking.mp4,48,320
174,완료_0910_F_폭행_CAM1_21_masking.mp4,90,366
175,완료_0910_F_폭행_CAM6_26_masking.mp4,0,336
176,1104_F_violence_241_masking.mp4,227,363
177,0919_F_violence_323_masking.mp4,42,103
178,완료_0909_F_폭행_CAM3_4_masking.mp4,15,465
179,완료_0909_F_폭행_CAM2_7_masking.mp4,51,429
180,완료_0909_F_폭행_CAM2_1_masking.mp4,72,450
181,0919_F_violence_302_masking.mp4,91,351
182,완료_0909_F_폭행_CAM2_15_masking.mp4,198,417
183,1104_F_violence_239_masking.mp4,107,349
184,0917_F_violence_01_142_masking.mp4,60,344
185,0919_F_violence_292_masking.mp4,139,349
186,0919_F_violence_251_masking.mp4,69,297
187,완료_0909_F_폭행_CAM3_8_masking.mp4,15,354
188,완료_0909_F_폭행_CAM1_1_masking.mp4,84,477
189,완료_0909_F_폭행_CAM6_2_masking.mp4,15,450
190,0919_F_violence_295_masking.mp4,226,344
191,1104_F_violence_234_masking.mp4,139,348
192,완료_0909_F_폭행_CAM2_13_masking.mp4,126,387
193,0917_F_violence_01_114_masking.mp4,66,320
194,완료_0909_F_폭행_CAM6_3_masking.mp4,9,504
195,0919_F_violence_305_masking.mp4,114,329
196,0917_F_violence_01_160_masking.mp4,105,339
197,완료_0910_F_폭행_CAM2_20_masking.mp4,72,348
198,완료_0909_F_폭행_CAM6_8_masking.mp4,90,480
199,0917_F_violence_01_115_masking.mp4,7,329
200,완료_0909_F_폭행_CAM6_15_masking.mp4,198,423
201,0919_F_violence_303_masking.mp4,100,342
202,0917_F_violence_01_192_masking.mp4,119,328
203,0917_F_violence_01_116_masking.mp4,75,347
204,0919_F_violence_270_masking.mp4,71,257
205,완료_0909_F_폭행_CAM1_2_masking.mp4,33,375
206,1104_F_violence_243_masking.mp4,89,291
207,0917_F_violence_01_186_masking.mp4,123,330
208,0919_F_violence_306_masking.mp4,215,372
209,완료_0909_F_폭행_CAM3_7_masking.mp4,21,396
210,0919_F_violence_298_masking.mp4,115,331
211,0919_F_violence_331__masking.mp4,128,306
212,완료_0910_F_폭행_CAM3_19_masking.mp4,66,327
213,완료_0910_F_폭행_CAM3_28_masking.mp4,63,306
214,0919_F_violence_289__masking.mp4,160,315
215,0917_F_violence_01_158_masking.mp4,89,309
216,완료_0910_F_폭행_CAM2_23_masking.mp4,60,354
217,0917_F_violence_01_161_masking.mp4,84,329
218,0917_F_violence_01_118_masking.mp4,124,321
219,0917_F_violence_01_136_masking.mp4,11,358
220,완료_0909_F_폭행_CAM3_6_masking.mp4,33,366
221,완료_0909_F_폭행_CAM6_4_masking.mp4,27,474
222,1104_F_violence_220_masking.mp4,22,344
223,0919_F_violence_261_masking.mp4,150,351
224,0917_F_violence_01_200_masking.mp4,79,335
225,0919_F_violence_293_masking.mp4,78,302
226,완료_0909_F_폭행_CAM6_16_masking.mp4,84,459
227,완료_0910_F_폭행_CAM6_18_masking.mp4,54,324
228,완료_0910_F_폭행_CAM3_17_masking.mp4,84,273
229,1104_F_violence_229_masking.mp4,50,346
230,0917_F_violence_01_135_masking.mp4,25,336
231,0917_F_violence_01_189_masking.mp4,23,347
232,0919_F_violence_286_masking.mp4,13,309
233,1104_F_violence_240_masking.mp4,38,363
234,0917_F_violence_01_203_masking.mp4,32,382
235,0917_F_violence_01_138_masking.mp4,4,338
236,0917_F_violence_01_165_masking.mp4,54,372
237,0919_F_violence_325_masking.mp4,127,319
238,완료_0910_F_폭행_CAM6_27_masking.mp4,120,345
239,1104_F_violence_224_masking.mp4,113,353
240,0919_F_violence_315_masking.mp4,90,328
241,1104_F_violence_238_masking.mp4,43,352
242,완료_0910_F_폭행_CAM1_28_masking.mp4,0,270
243,0919_F_violence_317_masking.mp4,161,329
244,1104_F_violence_225_masking.mp4,209,353
245,0919_F_violence_311_masking.mp4,60,312
246,완료_0909_F_폭행_CAM1_4_masking.mp4,18,483
247,0917_F_violence_01_153_masking.mp4,137,342
248,0917_F_violence_01_171_masking.mp4,23,344
249,0919_F_violence_254_masking.mp4,103,356
250,완료_0910_F_폭행_CAM1_17_masking.mp4,96,285
251,1104_F_violence_214_masking.mp4,117,328
252,완료_0910_F_폭행_CAM3_18_masking.mp4,3,279
253,완료_0910_F_폭행_CAM6_25_masking.mp4,33,330
254,1104_F_violence_235_masking.mp4,30,351
255,완료_0909_F_폭행_CAM3_14_masking.mp4,180,321
256,완료_0909_F_폭행_CAM1_3_masking.mp4,99,510
257,0919_F_violence_272_masking.mp4,131,357
258,0919_F_violence_329_masking.mp4,63,347
259,완료_0909_F_폭행_CAM2_4_masking.mp4,39,495
260,완료_0910_F_폭행_CAM3_27_masking.mp4,60,330
261,0917_F_violence_01_148_masking.mp4,84,305
262,0917_F_violence_01_119_masking.mp4,40,355
263,0919_F_violence_301_masking.mp4,69,333
264,완료_0910_F_폭행_CAM1_19_masking.mp4,48,318
265,0919_F_violence_291_masking.mp4,157,307
266,0919_F_violence_337_masking.mp4,27,397
267,0917_F_violence_01_197_masking.mp4,112,332
268,완료_0909_F_폭행_CAM1_12_masking.mp4,201,444
269,0917_F_violence_01_139_masking.mp4,114,370
270,0919_F_violence_338_masking.mp4,114,358
271,완료_0909_F_폭행_CAM6_14_masking.mp4,168,342
272,0919_F_violence_322_masking.mp4,7,333
273,완료_0910_F_폭행_CAM1_25_masking.mp4,54,345
274,0919_F_violence_266_masking.mp4,112,356
275,1104_F_violence_221_masking.mp4,77,324
276,0919_F_violence_300_masking.mp4,56,342
277,0919_F_violence_327_masking.mp4,74,314
278,완료_0909_F_폭행_CAM1_8_masking.mp4,42,366
279,0919_F_violence_288_masking.mp4,51,280
280,완료_0909_F_폭행_CAM1_16_masking.mp4,144,531
281,0919_F_violence_336_masking.mp4,131,364
282,0919_F_violence_332_masking.mp4,36,210
283,완료_0909_F_폭행_CAM6_6_masking.mp4,27,351
284,0919_F_violence_313_masking.mp4,129,342
285,0917_F_violence_01_212_masking.mp4,183,351
286,완료_0910_F_폭행_CAM1_23_masking.mp4,66,351
287,0919_F_violence_267_masking.mp4,126,370
288,0917_F_violence_01_152_masking.mp4,45,331
289,완료_0910_F_폭행_CAM2_17_masking.mp4,57,246
290,0919_F_violence_268_masking.mp4,103,376
291,0919_F_violence_285_masking.mp4,67,356
292,0917_F_violence_01_213_masking.mp4,154,358
293,0919_F_violence_280_masking.mp4,17,362
294,완료_0910_F_폭행_CAM1_27_masking.mp4,189,369
295,완료_0910_F_폭행_CAM6_28_masking.mp4,0,330
296,0919_F_violence_319_masking.mp4,83,311
297,완료_0910_F_폭행_CAM2_25_masking.mp4,81,390
298,완료_0910_F_폭행_CAM1_22_masking.mp4,102,306
299,0917_F_violence_01_201_masking.mp4,151,321
300,0917_F_violence_01_145_masking.mp4,41,332
301,0919_F_violence_264_masking.mp4,243,356
302,0917_F_violence_01_208_masking.mp4,72,351
303,0919_F_violence_259_masking.mp4,67,356
304,0917_F_violence_01_173_masking.mp4,215,324
305,0917_F_violence_01_151_masking.mp4,85,423
306,1104_F_violence_242_masking.mp4,168,356
307,0917_F_violence_01_182_masking.mp4,104,337
308,0919_F_violence_284_masking.mp4,114,341
309,0917_F_violence_01_132_masking.mp4,64,321
310,완료_0910_F_폭행_CAM1_18_masking.mp4,39,312
311,0919_F_violence_275_masking.mp4,125,321
312,완료_0910_F_폭행_CAM2_18_masking.mp4,78,372
313,0919_F_violence_282_masking.mp4,82,367
314,1104_F_violence_230_masking.mp4,170,331
315,0917_F_violence_01_209_masking.mp4,94,332
316,0917_F_violence_01_206_masking.mp4,23,363
317,0917_F_violence_01_155_masking.mp4,87,317
318,완료_0909_F_폭행_CAM2_16_masking.mp4,138,579
319,0917_F_violence_01_137_masking.mp4,73,346
320,0917_F_violence_01_194_masking.mp4,75,306
321,1104_F_violence_245_masking.mp4,138,334
322,완료_0909_F_폭행_CAM6_9_masking.mp4,42,345
323,0917_F_violence_01_210_masking.mp4,73,318
324,완료_0910_F_폭행_CAM6_22_masking.mp4,78,282
325,완료_0909_F_폭행_CAM1_9_masking.mp4,63,336
326,0917_F_violence_01_117_masking.mp4,57,337
327,0917_F_violence_01_134_masking.mp4,45,281
328,0917_F_violence_01_184_masking.mp4,64,353
329,완료_0909_F_폭행_CAM2_6_masking.mp4,96,435
330,0917_F_violence_01_191_masking.mp4,83,301
331,완료_0909_F_폭행_CAM6_13_masking.mp4,66,189
332,완료_0910_F_폭행_CAM6_23_masking.mp4,57,321
333,완료_0910_F_폭행_CAM1_24_masking.mp4,60,336
334,완료_0909_F_폭행_CAM1_6_masking.mp4,45,372
335,완료_0909_F_폭행_CAM3_1_masking.mp4,300,675
336,0919_F_violence_324_masking.mp4,77,353
