idx,file_name,start_frame,end_frame
241,완료_0928_B_돌진_05_1인걷기2인돌진_019_masking.mp4,222,304
242,완료_0909_B_돌진_05_CAM6_2_masking.mp4,284,325
243,완료_0910_B_돌진_01_1인돌진_CAM1_19_masking.mp4,232,287
244,완료_0928_B_돌진_01_1인돌진_046_masking.mp4,287,326
245,0917_B_dash_09_120_masking.mp4,229,267
246,완료_0928_B_돌진_08_2인걷기2인돌진_002_masking.mp4,120,234
247,완료_0910_B_돌진_04_2인걷기1인돌진_CAM1_17_masking.mp4,180,234
248,완료_0910_B_돌진_06_3인돌진_CAM3_16_masking.mp4,234,300
249,완료_0910_B_돌진_02_1인걷기1인돌진_CAM2_18_masking.mp4,210,267
250,0917_B_dash_01_123_masking.mp4,230,285
251,완료_0928_B_돌진_08_2인걷기2인돌진_015_masking.mp4,184,259
252,완료_0910_B_돌진_10_4명돌진_CAM2_11_masking.mp4,240,306
253,완료_0909_B_돌진_07_CAM6_2_masking.mp4,395,421
254,0917_B_dash_07_105_masking.mp4,197,236
255,완료_0909_B_돌진_04_CAM6_1_masking.mp4,212,273
256,0919_B_dash_06_3인돌진_121_masking.mp4,212,252
257,0917_B_dash_01_158_masking.mp4,120,368
258,0919_B_dash_04_2인걷기1인돌진_135_masking.mp4,246,312
259,완료_0910_B_돌진_08_2명걷기2명돌진_CAM2_16_masking.mp4,210,255
260,완료_0910_B_돌진_06_3인돌진_CAM6_12_masking.mp4,237,300
261,완료_0910_B_돌진_07_3인걷기1인돌진_CAM6_18_masking.mp4,252,288
262,완료_0930_B_돌진_01_1인돌진_1_masking.mp4,181,253
263,0919_B_dash_08_2인걷기2인돌진_135_masking.mp4,140,207
264,완료_0928_B_돌진_07_3인걷기1인돌진_008_masking.mp4,182,261
265,완료_0930_B_돌진_01_1인돌진_7_masking.mp4,218,267
266,0929_B_dash_07_043_masking.mp4,159,264
267,0919_B_dash_03_2인돌진_149_masking.mp4,233,304
268,완료_0910_B_돌진_04_2인걷기1인돌진_CAM6_11_masking.mp4,147,204
269,0917_B_dash_02_88_masking.mp4,195,254
270,0917_B_dash_07_95_masking.mp4,213,252
271,완료_0928_B_돌진_09_1인걷기3인돌진_011_masking.mp4,202,247
272,완료_0928_B_돌진_09_1인걷기3인돌진_031_masking.mp4,157,198
273,완료_0909_B_돌진_03_CAM3_1_masking.mp4,274,316
274,완료_0909_B_돌진_04_CAM6_3_masking.mp4,258,294
275,완료_0928_B_돌진_07_3인걷기1인돌진_040_masking.mp4,112,234
276,0919_B_dash_10_4인돌진_127_masking.mp4,167,254
277,완료_0928_B_돌진_06_3인돌진_015_masking.mp4,267,303
278,0917_B_dash_05_91_masking.mp4,200,324
279,완료_0928_B_돌진_10_4인돌진_009_masking.mp4,236,306
280,완료_0909_B_돌진_07_CAM1_4_masking.mp4,284,386
281,완료_0910_B_돌진_01_1인돌진_CAM6_16_masking.mp4,190,253
282,0917_B_dash_03_83_masking.mp4,250,308
283,완료_0910_B_돌진_01_1인돌진_CAM1_28_masking.mp4,248,311
284,0919_B_dash_02_1인걷기1인돌진_161_masking.mp4,144,201
285,완료_0909_B_돌진_08_CAM6_1_masking.mp4,258,305
286,0919_B_dash_08_2인걷기2인돌진_138_masking.mp4,167,237
287,0917_B_dash_02_115_masking.mp4,214,259
288,0919_B_dash_09_1인걷기3인돌진_133_masking.mp4,176,229
289,0917_B_dash_04_107_masking.mp4,215,263
290,완료_0910_B_돌진_04_2인걷기1인돌진_CAM6_15_masking.mp4,183,237
291,완료_0910_B_돌진_02_1인걷기1인돌진_CAM3_11_masking.mp4,150,222
292,0919_B_dash_08_2인걷기2인돌진_156_masking.mp4,181,227
293,완료_0910_B_돌진_04_2인걷기1인돌진_CAM2_12_masking.mp4,147,201
294,완료_0910_B_돌진_09_1명걷기3명돌진_CAM6_19_masking.mp4,222,306
295,0919_B_dash_04_2인걷기1인돌진_134_masking.mp4,220,259
296,완료_0909_B_돌진_04_CAM1_3_masking.mp4,252,302
297,완료_0910_B_돌진_07_3인걷기1인돌진_CAM3_12_masking.mp4,171,255
298,0919_B_dash_04_2인걷기1인돌진_147_masking.mp4,204,273
299,완료_0910_B_돌진_06_3인돌진_CAM6_18_masking.mp4,282,333
300,완료_0909_B_돌진_08_CAM3_11_masking.mp4,256,301
301,완료_0909_B_돌진_01_CAM2_1_masking.mp4,256,289
302,완료_0928_B_돌진_07_3인걷기1인돌진_020_masking.mp4,128,248
303,0919_B_dash_10_4인돌진_140_masking.mp4,295,326
304,완료_0909_B_돌진_08_CAM6_6_masking.mp4,286,329
305,0917_B_dash_04_116_masking.mp4,230,263
306,0917_B_dash_10_109_masking.mp4,278,304
307,완료_0910_B_돌진_10_4명돌진_CAM3_16_masking.mp4,237,297
308,완료_0910_B_돌진_01_1인돌진_CAM6_30_masking.mp4,232,269
309,0929_B_dash_05_055_masking.mp4,149,251
310,완료_0909_B_돌진_02_CAM2_1_masking.mp4,370,482
311,완료_0910_B_돌진_08_2명걷기2명돌진_CAM3_21_masking.mp4,216,276
312,완료_0909_B_돌진_05_CAM1_5_masking.mp4,278,326
313,완료_0909_B_돌진_05_CAM1_8_masking.mp4,356,419
314,완료_0909_B_돌진_09_CAM3_9_masking.mp4,357,385
315,0919_B_dash_09_1인걷기3인돌진_126_masking.mp4,201,244
316,0919_B_dash_03_2인돌진_137_masking.mp4,203,296
317,완료_0910_B_돌진_09_1명걷기3명돌진_CAM6_16_masking.mp4,243,273
318,완료_0928_B_돌진_08_2인걷기2인돌진_037_masking.mp4,111,200
319,완료_0910_B_돌진_01_1인돌진_CAM1_18_masking.mp4,232,271
320,완료_0909_B_돌진_08_CAM1_4_masking.mp4,252,304
321,완료_0928_B_돌진_07_3인걷기1인돌진_029_masking.mp4,142,231
322,완료_0928_B_돌진_01_1인돌진_023_masking.mp4,198,254
323,0917_B_dash_10_110_masking.mp4,291,306
324,완료_0909_B_돌진_07_CAM1_3_masking.mp4,332,404
325,1024_B_dash_03_196_masking.mp4,231,258
326,완료_0909_B_돌진_08_CAM1_3_masking.mp4,279,339
327,완료_0909_B_돌진_08_CAM3_1_masking.mp4,292,341
328,0919_B_dash_03_2인돌진_152_masking.mp4,198,301
329,완료_0909_B_돌진_06_CAM1_9_masking.mp4,345,454
330,0917_B_dash_06_99_masking.mp4,231,298
331,0919_B_dash_04_2인걷기1인돌진_146_masking.mp4,65,130
332,완료_0928_B_돌진_06_3인돌진_003_masking.mp4,273,315
333,0917_B_dash_05_93_masking.mp4,285,344
334,완료_0909_B_돌진_09_CAM6_6_masking.mp4,250,294
335,0919_B_dash_03_2인돌진_129_masking.mp4,235,314
336,0929_B_dash_10_058_masking.mp4,195,272
337,완료_0909_B_돌진_09_CAM1_8_masking.mp4,340,388
338,0917_B_dash_10_78_masking.mp4,311,356
339,0919_B_dash_08_2인걷기2인돌진_137_masking.mp4,160,209
340,완료_0910_B_돌진_01_1인돌진_CAM2_19_masking.mp4,220,282
341,0917_B_dash_08_87_masking.mp4,221,257
342,완료_0910_B_돌진_05_1인걷기2인돌진_CAM1_12_masking.mp4,222,267
343,0919_B_dash_09_1인걷기3인돌진_154_masking.mp4,145,207
344,완료_0910_B_돌진_02_1인걷기1인돌진_CAM3_10_masking.mp4,153,216
345,완료_0928_B_돌진_08_2인걷기2인돌진_017_masking.mp4,113,219
346,0917_B_dash_01_144_masking.mp4,234,289
347,완료_0910_B_돌진_10_4명돌진_CAM3_17_masking.mp4,219,246
348,0919_B_dash_03_2인돌진_126_masking.mp4,297,322
349,완료_0928_B_돌진_09_1인걷기3인돌진_005_masking.mp4,158,230
350,완료_0928_B_돌진_01_1인돌진_009_masking.mp4,251,296
351,완료_0909_B_돌진_04_CAM3_5_masking.mp4,235,283
352,0919_B_dash_05_1인걷기2인돌진_128_masking.mp4,168,222
353,0917_B_dash_04_90_masking.mp4,187,264
354,완료_0910_B_돌진_05_1인걷기2인돌진_CAM1_18_masking.mp4,204,264
355,완료_0910_B_돌진_01_1인돌진_CAM6_28_masking.mp4,213,279
356,0917_B_dash_01_121_masking.mp4,254,303
357,완료_0910_B_돌진_08_2명걷기2명돌진_CAM3_20_masking.mp4,198,228
358,0919_B_dash_07_3인걷기1인돌진_121_masking.mp4,162,222
359,0919_B_dash_10_4인돌진_116_masking.mp4,275,315
360,1104_B_dash_016_masking.mp4,165,229
361,완료_0910_B_돌진_01_1인돌진_CAM6_15_masking.mp4,189,239
362,완료_0910_B_돌진_04_2인걷기1인돌진_CAM2_20_masking.mp4,264,321
363,완료_0928_B_돌진_04_2인걷기1인돌진_009_masking.mp4,210,320
364,완료_0910_B_돌진_01_1인돌진_CAM3_22_masking.mp4,215,295
365,완료_0910_B_돌진_07_3인걷기1인돌진_CAM3_17_masking.mp4,210,261
366,0917_B_dash_06_111_masking.mp4,269,331
367,0919_B_dash_04_2인걷기1인돌진_123_masking.mp4,158,215
368,완료_0928_B_돌진_05_1인걷기2인돌진_025_masking.mp4,215,267
369,완료_0909_B_돌진_06_CAM2_2_masking.mp4,315,378
370,완료_0909_B_돌진_05_CAM6_6_masking.mp4,279,319
371,0919_B_dash_06_3인돌진_130_masking.mp4,240,284
372,완료_0928_B_돌진_04_2인걷기1인돌진_010_masking.mp4,141,222
373,완료_0928_B_돌진_10_4인돌진_035_masking.mp4,232,285
374,완료_0910_B_돌진_05_1인걷기2인돌진_CAM2_11_masking.mp4,273,339
375,0917_B_dash_03_91_masking.mp4,208,287
376,완료_0928_B_돌진_06_3인돌진_005_masking.mp4,250,314
377,완료_0928_B_돌진_03_2인돌진_019_masking.mp4,244,293
378,0917_B_dash_02_107_masking.mp4,175,233
379,완료_0910_B_돌진_07_3인걷기1인돌진_CAM1_19_masking.mp4,246,288
380,0929_B_dash_05_048_masking.mp4,185,259
381,완료_0928_B_돌진_10_4인돌진_005_masking.mp4,223,278
382,완료_0910_B_돌진_04_2인걷기1인돌진_CAM6_19_masking.mp4,189,225
383,완료_0928_B_돌진_02_1인걷기1인돌진_014_masking.mp4,189,255
384,0919_B_dash_02_1인걷기1인돌진_141_masking.mp4,140,199
385,0917_B_dash_02_102_masking.mp4,243,279
386,0929_B_dash_05_043_masking.mp4,125,217
387,완료_0910_B_돌진_07_3인걷기1인돌진_CAM2_16_masking.mp4,192,252
388,완료_0909_B_돌진_09_CAM2_1_masking.mp4,242,303
389,완료_0928_B_돌진_10_4인돌진_002_masking.mp4,236,269
390,완료_0910_B_돌진_09_1명걷기3명돌진_CAM2_19_masking.mp4,237,327
391,완료_0928_B_돌진_06_3인돌진_018_masking.mp4,134,244
392,0917_B_dash_04_105_masking.mp4,205,250
393,0929_B_dash_07_045_masking.mp4,147,248
394,완료_0909_B_돌진_05_CAM2_6_masking.mp4,281,356
395,완료_0928_B_돌진_02_1인걷기1인돌진_001_masking.mp4,241,314
396,0917_B_dash_04_96_masking.mp4,245,294
397,0917_B_dash_01_127_masking.mp4,265,328
398,0917_B_dash_03_100_masking.mp4,230,287
399,0917_B_dash_03_88_masking.mp4,225,298
400,완료_0910_B_돌진_09_1명걷기3명돌진_CAM2_15_masking.mp4,243,312
401,완료_0909_B_돌진_07_CAM6_6_masking.mp4,417,480
